capture_industry,cluster_active,financial_ann_date,financial_bad,financial_missing,is_st,membership_present,period,planned_entry_date,reasons,signal_date,signal_industry,ts_code
801096.SI,True,,False,True,False,True,2015-2021,2015-07-03,"[""financial_missing""]",2015-07-02,801096.SI,000800.SZ
801055.SI,True,2015-03-26,True,False,False,True,2015-2021,2015-07-03,"[""financial_bad""]",2015-07-02,801055.SI,601600.SH
801044.SI,True,2015-04-11,True,False,False,True,2015-2021,2015-07-06,"[""financial_bad""]",2015-07-03,801044.SI,600022.SH
801055.SI,True,2015-03-26,True,False,False,True,2015-2021,2015-07-06,"[""financial_bad""]",2015-07-03,801055.SI,601600.SH
801784.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-07-22,"[""cluster_inactive""]",2015-07-21,801784.SI,002142.SZ
801018.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-07-22,"[""cluster_inactive""]",2015-07-21,801018.SI,300186.SZ
801783.SI,False,2015-03-19,False,False,False,True,2015-2021,2015-07-22,"[""cluster_inactive""]",2015-07-21,801783.SI,600000.SH
801044.SI,True,2015-04-11,True,False,False,True,2015-2021,2015-07-22,"[""financial_bad""]",2015-07-21,801044.SI,600022.SH
801783.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-07-22,"[""cluster_inactive""]",2015-07-21,801783.SI,601166.SH
801784.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-07-22,"[""cluster_inactive""]",2015-07-21,801784.SI,601169.SH
801783.SI,False,2015-03-28,False,False,False,True,2015-2021,2015-07-22,"[""cluster_inactive""]",2015-07-21,801783.SI,601818.SH
801096.SI,True,,False,True,False,True,2015-2021,2015-07-23,"[""financial_missing""]",2015-07-22,801096.SI,000800.SZ
801223.SI,False,2015-04-22,False,False,False,True,2015-2021,2015-07-23,"[""cluster_inactive""]",2015-07-22,801223.SI,002544.SZ
801018.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-08-03,"[""cluster_inactive""]",2015-07-22,801018.SI,300186.SZ
801783.SI,False,2015-03-19,False,False,False,True,2015-2021,2015-07-23,"[""cluster_inactive""]",2015-07-22,801783.SI,600000.SH
801044.SI,True,2015-04-11,True,False,False,True,2015-2021,2015-07-23,"[""financial_bad""]",2015-07-22,801044.SI,600022.SH
801783.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-07-23,"[""cluster_inactive""]",2015-07-22,801783.SI,601166.SH
801784.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-07-23,"[""cluster_inactive""]",2015-07-22,801784.SI,601169.SH
801055.SI,True,2015-03-26,True,False,False,True,2015-2021,2015-07-23,"[""financial_bad""]",2015-07-22,801055.SI,601600.SH
801783.SI,False,2015-03-28,False,False,False,True,2015-2021,2015-07-23,"[""cluster_inactive""]",2015-07-22,801783.SI,601818.SH
801783.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-07-23,"[""cluster_inactive""]",2015-07-22,801783.SI,601998.SH
801096.SI,True,,False,True,False,True,2015-2021,2015-07-24,"[""financial_missing""]",2015-07-23,801096.SI,000800.SZ
801784.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-07-24,"[""cluster_inactive""]",2015-07-23,801784.SI,002142.SZ
801223.SI,False,2015-04-22,False,False,False,True,2015-2021,2015-07-24,"[""cluster_inactive""]",2015-07-23,801223.SI,002544.SZ
801783.SI,False,2015-03-19,False,False,False,True,2015-2021,2015-07-24,"[""cluster_inactive""]",2015-07-23,801783.SI,600000.SH
801044.SI,True,2015-04-11,True,False,False,True,2015-2021,2015-07-24,"[""financial_bad""]",2015-07-23,801044.SI,600022.SH
801038.SI,True,2015-03-31,True,False,False,True,2015-2021,2015-07-24,"[""financial_bad""]",2015-07-23,801038.SI,600096.SH
801995.SI,False,2015-04-24,False,False,False,True,2015-2021,2015-07-24,"[""cluster_inactive""]",2015-07-23,801995.SI,600831.SH
801783.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-07-24,"[""cluster_inactive""]",2015-07-23,801783.SI,601166.SH
801784.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-07-24,"[""cluster_inactive""]",2015-07-23,801784.SI,601169.SH
801055.SI,True,2015-03-26,True,False,False,True,2015-2021,2015-07-24,"[""financial_bad""]",2015-07-23,801055.SI,601600.SH
801783.SI,False,2015-03-28,False,False,False,True,2015-2021,2015-07-24,"[""cluster_inactive""]",2015-07-23,801783.SI,601818.SH
801011.SI,False,2015-04-15,False,False,False,True,2015-2021,2015-07-27,"[""cluster_inactive""]",2015-07-24,801011.SI,000592.SZ
801784.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-07-27,"[""cluster_inactive""]",2015-07-24,801784.SI,002142.SZ
801113.SI,False,2015-04-01,False,False,False,True,2015-2021,2015-07-27,"[""cluster_inactive""]",2015-07-24,801113.SI,002242.SZ
801223.SI,False,2015-04-22,False,False,False,True,2015-2021,2015-07-27,"[""cluster_inactive""]",2015-07-24,801223.SI,002544.SZ
801783.SI,False,2015-03-19,False,False,False,True,2015-2021,2015-07-27,"[""cluster_inactive""]",2015-07-24,801783.SI,600000.SH
801783.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-07-27,"[""cluster_inactive""]",2015-07-24,801783.SI,600015.SH
801044.SI,True,2015-04-11,True,False,False,True,2015-2021,2015-07-27,"[""financial_bad""]",2015-07-24,801044.SI,600022.SH
801783.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-07-27,"[""cluster_inactive""]",2015-07-24,801783.SI,601166.SH
801784.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-07-27,"[""cluster_inactive""]",2015-07-24,801784.SI,601169.SH
801055.SI,True,2015-03-26,True,False,False,True,2015-2021,2015-07-27,"[""financial_bad""]",2015-07-24,801055.SI,601600.SH
801783.SI,False,2015-03-28,False,False,False,True,2015-2021,2015-07-27,"[""cluster_inactive""]",2015-07-24,801783.SI,601818.SH
801783.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-07-27,"[""cluster_inactive""]",2015-07-24,801783.SI,601998.SH
801744.SI,False,2015-04-16,False,False,False,True,2015-2021,2015-07-28,"[""cluster_inactive""]",2015-07-27,801744.SI,300065.SZ
801783.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-07-28,"[""cluster_inactive""]",2015-07-27,801783.SI,600015.SH
801095.SI,False,2015-03-26,False,False,False,True,2015-2021,2015-07-28,"[""cluster_inactive""]",2015-07-27,801095.SI,601238.SH
801783.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-07-28,"[""cluster_inactive""]",2015-07-27,801783.SI,601998.SH
801111.SI,False,2015-03-31,False,False,False,True,2015-2021,2015-07-29,"[""cluster_inactive""]",2015-07-28,801111.SI,000333.SZ
801101.SI,False,2015-04-23,False,False,False,True,2015-2021,2015-07-29,"[""cluster_inactive""]",2015-07-28,801101.SI,000997.SZ
801113.SI,False,2015-04-01,False,False,False,True,2015-2021,2015-07-29,"[""cluster_inactive""]",2015-07-28,801113.SI,002242.SZ
801783.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-07-29,"[""cluster_inactive""]",2015-07-28,801783.SI,600015.SH
801783.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-07-29,"[""cluster_inactive""]",2015-07-28,801783.SI,601998.SH
801111.SI,False,2015-03-31,False,False,False,True,2015-2021,2015-07-30,"[""cluster_inactive""]",2015-07-29,801111.SI,000333.SZ
801971.SI,False,2015-04-21,False,False,False,True,2015-2021,2015-07-30,"[""cluster_inactive""]",2015-07-29,801971.SI,000685.SZ
801742.SI,False,2015-03-31,False,False,False,True,2015-2021,2015-07-30,"[""cluster_inactive""]",2015-07-29,801742.SI,002179.SZ
801744.SI,False,2015-04-16,False,False,False,True,2015-2021,2015-07-30,"[""cluster_inactive""]",2015-07-29,801744.SI,300065.SZ
801783.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-07-30,"[""cluster_inactive""]",2015-07-29,801783.SI,600015.SH
801133.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-07-30,"[""cluster_inactive""]",2015-07-29,801133.SI,600086.SH
801712.SI,False,2015-03-18,False,False,False,True,2015-2021,2015-07-30,"[""cluster_inactive""]",2015-07-29,801712.SI,600176.SH
801971.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-07-30,"[""cluster_inactive""]",2015-07-29,801971.SI,601158.SH
801223.SI,False,2015-04-18,True,False,False,True,2015-2021,2015-07-31,"[""financial_bad"",""cluster_inactive""]",2015-07-30,801223.SI,002123.SZ
801113.SI,False,2015-04-01,False,False,False,True,2015-2021,2015-07-31,"[""cluster_inactive""]",2015-07-30,801113.SI,002242.SZ
801223.SI,False,2015-04-22,False,False,False,True,2015-2021,2015-07-31,"[""cluster_inactive""]",2015-07-30,801223.SI,002544.SZ
801712.SI,False,2015-03-18,False,False,False,True,2015-2021,2015-07-31,"[""cluster_inactive""]",2015-07-30,801712.SI,600176.SH
801095.SI,False,2015-03-26,False,False,False,True,2015-2021,2015-07-31,"[""cluster_inactive""]",2015-07-30,801095.SI,601238.SH
801951.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-07-31,"[""cluster_inactive""]",2015-07-30,801951.SI,601898.SH
801111.SI,False,2015-03-31,False,False,False,True,2015-2021,2015-08-03,"[""cluster_inactive""]",2015-07-31,801111.SI,000333.SZ
801971.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-08-03,"[""cluster_inactive""]",2015-07-31,801971.SI,601158.SH
801095.SI,False,2015-03-26,False,False,False,True,2015-2021,2015-08-03,"[""cluster_inactive""]",2015-07-31,801095.SI,601238.SH
801951.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-08-03,"[""cluster_inactive""]",2015-07-31,801951.SI,601898.SH
801111.SI,False,2015-03-31,False,False,False,True,2015-2021,2015-08-04,"[""cluster_inactive""]",2015-08-03,801111.SI,000333.SZ
801971.SI,False,2015-04-21,False,False,False,True,2015-2021,2015-08-04,"[""cluster_inactive""]",2015-08-03,801971.SI,000685.SZ
801101.SI,False,2015-04-23,False,False,False,True,2015-2021,2015-08-04,"[""cluster_inactive""]",2015-08-03,801101.SI,000997.SZ
801783.SI,False,2015-03-19,False,False,False,True,2015-2021,2015-08-04,"[""cluster_inactive""]",2015-08-03,801783.SI,600000.SH
801783.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-08-04,"[""cluster_inactive""]",2015-08-03,801783.SI,600015.SH
801971.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-08-04,"[""cluster_inactive""]",2015-08-03,801971.SI,601158.SH
801951.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-08-04,"[""cluster_inactive""]",2015-08-03,801951.SI,601898.SH
801111.SI,False,2015-03-31,False,False,False,True,2015-2021,2015-08-05,"[""cluster_inactive""]",2015-08-04,801111.SI,000333.SZ
801971.SI,False,2015-03-07,False,False,False,True,2015-2021,2015-08-05,"[""cluster_inactive""]",2015-08-04,801971.SI,000598.SZ
801971.SI,False,2015-04-21,False,False,False,True,2015-2021,2015-08-05,"[""cluster_inactive""]",2015-08-04,801971.SI,000685.SZ
801101.SI,False,2015-04-23,False,False,False,True,2015-2021,2015-08-05,"[""cluster_inactive""]",2015-08-04,801101.SI,000997.SZ
801783.SI,False,2015-03-19,False,False,False,True,2015-2021,2015-08-05,"[""cluster_inactive""]",2015-08-04,801783.SI,600000.SH
801783.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-08-05,"[""cluster_inactive""]",2015-08-04,801783.SI,600015.SH
801179.SI,False,2015-03-17,False,False,False,True,2015-2021,2015-08-05,"[""cluster_inactive""]",2015-08-04,801179.SI,600269.SH
801045.SI,False,2015-03-18,False,False,False,True,2015-2021,2015-08-05,"[""cluster_inactive""]",2015-08-04,801045.SI,600507.SH
801971.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-08-05,"[""cluster_inactive""]",2015-08-04,801971.SI,601158.SH
801095.SI,False,2015-03-26,False,False,False,True,2015-2021,2015-08-05,"[""cluster_inactive""]",2015-08-04,801095.SI,601238.SH
801951.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-08-05,"[""cluster_inactive""]",2015-08-04,801951.SI,601898.SH
801161.SI,False,2015-03-27,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801161.SI,000027.SZ
801111.SI,False,2015-03-31,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801111.SI,000333.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801125.SI,000596.SZ
801971.SI,False,2015-04-21,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801971.SI,000685.SZ
801101.SI,False,2015-04-23,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801101.SI,000997.SZ
801152.SI,False,2015-02-13,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801152.SI,002252.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801125.SI,002304.SZ
801045.SI,False,2015-03-18,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801045.SI,600507.SH
801161.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801161.SI,600674.SH
801203.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801203.SI,600827.SH
801154.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801154.SI,600998.SH
801971.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801971.SI,601158.SH
801095.SI,False,2015-03-26,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801095.SI,601238.SH
801951.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-08-06,"[""cluster_inactive""]",2015-08-05,801951.SI,601898.SH
801161.SI,False,2015-03-27,False,False,False,True,2015-2021,2015-08-07,"[""cluster_inactive""]",2015-08-06,801161.SI,000027.SZ
801111.SI,False,2015-03-31,False,False,False,True,2015-2021,2015-08-07,"[""cluster_inactive""]",2015-08-06,801111.SI,000333.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-08-07,"[""cluster_inactive""]",2015-08-06,801125.SI,000596.SZ
801971.SI,False,2015-04-21,False,False,False,True,2015-2021,2015-08-07,"[""cluster_inactive""]",2015-08-06,801971.SI,000685.SZ
801101.SI,False,2015-04-23,False,False,False,True,2015-2021,2015-08-07,"[""cluster_inactive""]",2015-08-06,801101.SI,000997.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-08-07,"[""cluster_inactive""]",2015-08-06,801125.SI,002304.SZ
801038.SI,False,2015-03-31,True,False,False,True,2015-2021,2015-08-07,"[""financial_bad"",""cluster_inactive""]",2015-08-06,801038.SI,600096.SH
801179.SI,False,2015-03-17,False,False,False,True,2015-2021,2015-08-07,"[""cluster_inactive""]",2015-08-06,801179.SI,600269.SH
801161.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-08-07,"[""cluster_inactive""]",2015-08-06,801161.SI,600674.SH
801203.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-08-07,"[""cluster_inactive""]",2015-08-06,801203.SI,600827.SH
801971.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-08-07,"[""cluster_inactive""]",2015-08-06,801971.SI,601158.SH
801095.SI,False,2015-03-26,False,False,False,True,2015-2021,2015-08-07,"[""cluster_inactive""]",2015-08-06,801095.SI,601238.SH
801951.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-08-07,"[""cluster_inactive""]",2015-08-06,801951.SI,601898.SH
801111.SI,False,2015-03-31,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801111.SI,000333.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801125.SI,000596.SZ
801971.SI,False,2015-03-07,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801971.SI,000598.SZ
801971.SI,False,2015-04-21,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801971.SI,000685.SZ
801101.SI,False,2015-04-23,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801101.SI,000997.SZ
801152.SI,False,2015-02-13,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801152.SI,002252.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801125.SI,002304.SZ
801203.SI,False,2015-03-10,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801203.SI,002697.SZ
801783.SI,False,2015-03-19,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801783.SI,600000.SH
801783.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801783.SI,600015.SH
801038.SI,False,2015-03-31,True,False,False,True,2015-2021,2015-08-10,"[""financial_bad"",""cluster_inactive""]",2015-08-07,801038.SI,600096.SH
801161.SI,False,2015-04-24,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801161.SI,600098.SH
801161.SI,False,2015-04-25,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801161.SI,600674.SH
801203.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801203.SI,600827.SH
801154.SI,False,2015-04-28,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801154.SI,600998.SH
801971.SI,False,2015-04-03,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801971.SI,601158.SH
801095.SI,False,2015-03-26,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801095.SI,601238.SH
801951.SI,False,2015-03-21,False,False,False,True,2015-2021,2015-08-10,"[""cluster_inactive""]",2015-08-07,801951.SI,601898.SH
801111.SI,False,2015-03-31,False,False,False,True,2015-2021,2015-08-11,"[""cluster_inactive""]",2015-08-10,801111.SI,000333.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-08-11,"[""cluster_inactive""]",2015-08-10,801125.SI,000596.SZ
801971.SI,False,2015-03-07,False,False,False,True,2015-2021,2015-08-11,"[""cluster_inactive""]",2015-08-10,801971.SI,000598.SZ
801971.SI,False,2015-04-21,False,False,False,True,2015-2021,2015-08-11,"[""cluster_inactive""]",2015-08-10,801971.SI,000685.SZ
801096.SI,False,,False,True,False,True,2015-2021,2015-08-11,"[""financial_missing"",""cluster_inactive""]",2015-08-10,801096.SI,000800.SZ
801223.SI,False,2015-04-18,True,False,False,True,2015-2021,2015-08-11,"[""financial_bad"",""cluster_inactive""]",2015-08-10,801223.SI,002123.SZ
801742.SI,False,2015-03-31,False,False,False,True,2015-2021,2015-08-11,"[""cluster_inactive""]",2015-08-10,801742.SI,002179.SZ
801152.SI,False,2015-02-13,False,False,False,True,2015-2021,2015-08-11,"[""cluster_inactive""]",2015-08-10,801152.SI,002252.SZ
801125.SI,False,2015-04-29,False,False,False,True,2015-2021,2015-08-11,"[""cluster_inactive""]",2015-08-10,801125.SI,002304.SZ
801074.SI,False,2015-04-17,False,False,False,True,2015-2021,2015-08-11,"[""cluster_inactive""]",2015-08-10,801074.SI,002366.SZ
801223.SI,False,2015-04-22,False,False,False,True,2015-2021,2015-08-11,"[""cluster_inactive""]",2015-08-10,801223.SI,002544.SZ
