benchmark_equity,strategy_asset,strategy_equity,strategy_executed_target_weight,strategy_shares,trade_date
580522.26230825,159915.SZ,418973.1373799328,0.25,51800,2020-05-21
567727.2597082499,,418635.8546299328,0.0,0,2020-05-22
568024.81790825,,418635.8546299328,0.0,0,2020-05-25
574868.65650825,,418635.8546299328,0.0,0,2020-05-26
572190.6327082501,,418635.8546299328,0.0,0,2020-05-27
572934.52820825,,418635.8546299328,0.0,0,2020-05-28
575314.99380825,,418635.8546299328,0.0,0,2020-05-29
590490.46200825,,418635.8546299328,0.0,0,2020-06-01
592127.03210825,,418635.8546299328,0.0,0,2020-06-02
591978.25300825,159915.SZ,417801.4196299328,0.25,50400,2020-06-03
592275.81120825,159915.SZ,418456.6196299328,0.25,50400,2020-06-04
595697.73050825,159915.SZ,419162.2196299328,0.25,50400,2020-06-05
598524.5334082501,159915.SZ,418456.6196299328,0.25,50400,2020-06-08
602541.5691082501,159915.SZ,419918.2196299328,0.25,50400,2020-06-09
601202.55720825,159915.SZ,420926.2196299328,0.25,50400,2020-06-10
595697.73050825,159915.SZ,420775.0196299328,0.25,50400,2020-06-11
597185.52150825,159915.SZ,421883.81962993275,0.25,50400,2020-06-12
588705.11280825,159915.SZ,421883.81962993275,0.25,50400,2020-06-15
597929.41700825,159915.SZ,424000.6196299328,0.25,50400,2020-06-16
598524.5334082501,159915.SZ,424252.6196299328,0.25,50400,2020-06-17
603136.6855082499,159915.SZ,424555.01962993277,0.25,50400,2020-06-18
610873.1987082501,159915.SZ,426772.6196299328,0.25,50400,2020-06-19
611468.31510825,159915.SZ,428032.6196299328,0.25,50400,2020-06-22
614295.11800825,159915.SZ,430250.2196299328,0.25,50400,2020-06-23
619651.16560825,159915.SZ,430250.2196299328,0.25,50400,2020-06-24
614295.11800825,159915.SZ,429645.4196299328,0.25,50400,2020-06-29
621734.07300825,159915.SZ,432871.0196299328,0.25,50400,2020-06-30
635719.3084082501,159915.SZ,432014.2196299328,0.25,50400,2020-07-01
650299.66020825,159915.SZ,432417.4196299328,0.25,50400,2020-07-02
663243.44190825,159915.SZ,433929.4196299328,0.25,50400,2020-07-03
711894.20760825,159915.SZ,437457.4196299328,0.25,50400,2020-07-06
704752.81080825,159915.SZ,440128.6196299328,0.25,50400,2020-07-07
713977.11500825,,440638.3526299328,0.0,0,2020-07-08
724986.76840825,,440638.3526299328,0.0,0,2020-07-09
712042.98670825,,440638.3526299328,0.0,0,2020-07-10
726920.89670825,,440638.3526299328,0.0,0,2020-07-13
720523.39540825,,440638.3526299328,0.0,0,2020-07-14
711894.20760825,,440638.3526299328,0.0,0,2020-07-15
677972.57280825,159915.SZ,434075.7933799328,0.25,40500,2020-07-16
685262.74870825,159915.SZ,435088.2933799328,0.25,40500,2020-07-17
703413.79890825,159915.SZ,436222.2933799328,0.25,40500,2020-07-20
705199.14810825,159915.SZ,437518.2933799328,0.25,40500,2020-07-21
713084.44040825,159915.SZ,438935.7933799328,0.25,40500,2020-07-22
709216.18380825,159915.SZ,440069.7933799328,0.25,40500,2020-07-23
677675.01460825,159915.SZ,433225.2933799328,0.25,40500,2020-07-24
681840.8294082499,159915.SZ,433346.7933799328,0.25,40500,2020-07-27
687048.09790825,159915.SZ,434683.2933799328,0.25,40500,2020-07-28
706686.93910825,159915.SZ,439016.7933799328,0.25,40500,2020-07-29
701479.6706082501,159915.SZ,437882.7933799328,0.25,40500,2020-07-30
706835.71820825,159915.SZ,440150.7933799328,0.25,40500,2020-07-31
717994.1507082501,159915.SZ,442823.7933799328,0.25,40500,2020-08-03
718589.26710825,159915.SZ,441365.7933799328,0.25,40500,2020-08-04
718886.82530825,159915.SZ,442378.2933799328,0.25,40500,2020-08-05
716208.80150825,159915.SZ,440596.2933799328,0.25,40500,2020-08-06
709067.40470825,159915.SZ,438085.2933799328,0.25,40500,2020-08-07
711447.87030825,159915.SZ,437437.2933799328,0.25,40500,2020-08-10
704455.25260825,159915.SZ,435776.7933799328,0.25,40500,2020-08-11
699694.32140825,159915.SZ,433670.7933799328,0.25,40500,2020-08-12
697462.6349082501,159915.SZ,433144.2933799328,0.25,40500,2020-08-13
711001.53300825,159915.SZ,434926.2933799328,0.25,40500,2020-08-14
725730.6639082499,159915.SZ,436060.2933799328,0.25,40500,2020-08-17
724689.21020825,159915.SZ,435979.2933799328,0.25,40500,2020-08-18
713381.9986082499,159915.SZ,432698.7933799328,0.25,40500,2020-08-19
705794.26450825,159915.SZ,431848.2933799328,0.25,40500,2020-08-20
711745.4285082502,159915.SZ,433589.7933799328,0.25,40500,2020-08-21
716208.80150825,159915.SZ,435655.2933799328,0.25,40500,2020-08-24
717547.81340825,159915.SZ,436222.2933799328,0.25,40500,2020-08-25
708769.84650825,159915.SZ,433792.2933799328,0.25,40500,2020-08-26
714125.8941082502,159915.SZ,435857.7933799328,0.25,40500,2020-08-27
731681.82790825,159915.SZ,438449.7933799328,0.25,40500,2020-08-28
725284.3266082499,159915.SZ,437275.2933799328,0.25,40500,2020-08-31
730342.8160082501,159915.SZ,438125.7933799328,0.25,40500,2020-09-01
729747.6996082499,159915.SZ,438854.7933799328,0.25,40500,2020-09-02
726772.1176082501,159915.SZ,437923.2933799328,0.25,40500,2020-09-03
718589.26710825,159915.SZ,437315.7933799328,0.25,40500,2020-09-04
704157.69440825,159915.SZ,433711.2933799328,0.25,40500,2020-09-07
707728.39280825,159915.SZ,434318.7933799328,0.25,40500,2020-09-08
691213.91270825,159915.SZ,429296.7933799328,0.25,40500,2020-09-09
691809.0291082499,159915.SZ,427798.2933799328,0.25,40500,2020-09-10
697165.07670825,159915.SZ,429661.2933799328,0.25,40500,2020-09-11
701182.11240825,159915.SZ,431078.7933799328,0.25,40500,2020-09-14
706389.38090825,159915.SZ,431888.7933799328,0.25,40500,2020-09-15
702223.5661082501,159915.SZ,430511.7933799328,0.25,40500,2020-09-16
697908.97220825,159915.SZ,430390.2933799328,0.25,40500,2020-09-17
715911.24330825,159915.SZ,432253.2933799328,0.25,40500,2020-09-18
707728.39280825,159915.SZ,430916.7933799328,0.25,40500,2020-09-21
699247.9841082499,159915.SZ,430471.2933799328,0.25,40500,2020-09-22
701330.89150825,159915.SZ,432050.7933799328,0.25,40500,2020-09-23
689874.9008082501,159915.SZ,429863.7933799328,0.25,40500,2020-09-24
690321.23810825,159915.SZ,429985.2933799328,0.25,40500,2020-09-25
691809.0291082499,159915.SZ,429053.7933799328,0.25,40500,2020-09-28
693445.5992082501,,429748.7835049328,0.0,0,2020-09-29
691362.69180825,,429748.7835049328,0.0,0,2020-09-30
705199.14810825,,429748.7835049328,0.0,0,2020-10-09
727218.4549082499,,429748.7835049328,0.0,0,2020-10-12
729598.9205082499,,429748.7835049328,0.0,0,2020-10-13
726028.2221082499,159915.SZ,429108.3235049328,0.25,40000,2020-10-14
724242.8729082501,159915.SZ,428388.3235049328,0.25,40000,2020-10-15
722159.9655082499,159915.SZ,427748.3235049328,0.25,40000,2020-10-16
717547.81340825,159915.SZ,426388.3235049328,0.25,40000,2020-10-19
722011.18640825,159915.SZ,428188.3235049328,0.25,40000,2020-10-20
722903.86100825,159915.SZ,426868.3235049328,0.25,40000,2020-10-21
720523.39540825,159915.SZ,425668.3235049328,0.25,40000,2020-10-22
712191.7658082499,159915.SZ,423028.3235049328,0.25,40000,2020-10-23
706835.71820825,159915.SZ,423708.3235049328,0.25,40000,2020-10-26
708918.62560825,159915.SZ,424788.3235049328,0.25,40000,2020-10-27
714869.78960825,159915.SZ,425468.3235049328,0.25,40000,2020-10-28
721416.07000825,,424231.8835049328,0.0,0,2020-10-29
707877.17190825,159915.SZ,422366.1003549328,0.25,40600,2020-10-30
712042.98670825,,422572.04385493277,0.0,0,2020-11-02
719630.72080825,,422572.04385493277,0.0,0,2020-11-03
725135.54750825,,422572.04385493277,0.0,0,2020-11-04
736442.75910825,,422572.04385493277,0.0,0,2020-11-05
736740.31730825,,422572.04385493277,0.0,0,2020-11-06
751171.89000825,159915.SZ,425119.6518049328,0.25,39800,2020-11-09
747154.85430825,159915.SZ,423328.6518049328,0.25,39800,2020-11-10
740162.2366082501,159915.SZ,420184.4518049328,0.25,39800,2020-11-11
739715.8993082499,159915.SZ,420662.05180493277,0.25,39800,2020-11-12
732128.1652082499,159915.SZ,421139.6518049328,0.25,39800,2020-11-13
740013.4575082499,159915.SZ,421179.4518049328,0.25,39800,2020-11-16
738674.44560825,159915.SZ,419269.05180493277,0.25,39800,2020-11-17
737632.99190825,159915.SZ,417756.6518049328,0.25,39800,2020-11-18
743881.71410825,159915.SZ,418632.2518049328,0.25,39800,2020-11-19
746113.4006082499,159915.SZ,419428.2518049328,0.25,39800,2020-11-20
754742.58840825,510300.SH,420266.47957533284,0.25,18400,2020-11-23
749981.65720825,510300.SH,419600.3112553328,0.25,18400,2020-11-24
740757.35300825,510300.SH,418309.6101353328,0.25,18400,2020-11-25
741798.8067082501,510300.SH,418455.33445533284,0.25,18400,2020-11-26
752362.12280825,510300.SH,419933.3954153328,0.25,18400,2020-11-27
748642.6453082499,510300.SH,419412.9514153328,0.25,18400,2020-11-30
765157.12540825,510300.SH,421723.7227753328,0.25,18400,2020-12-01
763520.5553082501,510300.SH,421494.7274153328,0.25,18400,2020-12-02
763222.9971082499,510300.SH,421453.0918953328,0.25,18400,2020-12-03
764859.56720825,510300.SH,421682.0872553328,0.25,18400,2020-12-04
758313.28680825,510300.SH,420766.1058153328,0.25,18400,2020-12-07
755932.82120825,510300.SH,420433.0216553328,0.25,18400,2020-12-08
747006.07520825,510300.SH,419183.9560553328,0.25,18400,2020-12-09
745518.28420825,510300.SH,418975.7784553328,0.25,18400,2020-12-10
737186.6546082499,510300.SH,417809.9838953328,0.25,18400,2020-12-11
743732.9350082501,,417836.6462414528,0.0,0,2020-12-14
745964.62150825,,417836.6462414528,0.0,0,2020-12-15
747452.4125082499,,417836.6462414528,0.0,0,2020-12-16
758015.72860825,,417836.6462414528,0.0,0,2020-12-17
753701.13470825,,417836.6462414528,0.0,0,2020-12-18
760396.19420825,,417836.6462414528,0.0,0,2020-12-21
748940.2035082501,,417836.6462414528,0.0,0,2020-12-22
755040.14660825,,417836.6462414528,0.0,0,2020-12-23
755040.14660825,,417836.6462414528,0.0,0,2020-12-24
761288.86880825,,417836.6462414528,0.0,0,2020-12-25
763371.77620825,,417836.6462414528,0.0,0,2020-12-28
760991.31060825,,417836.6462414528,0.0,0,2020-12-29
770513.17300825,,417836.6462414528,0.0,0,2020-12-30
786730.0949082499,,417836.6462414528,0.0,0,2020-12-31
793722.71260825,,417836.6462414528,0.0,0,2021-01-04
808451.84350825,,417836.6462414528,0.0,0,2021-01-05
815742.01940825,510300.SH,418427.7566651878,0.25,16900,2021-01-06
833149.1741082501,510300.SH,420664.8738851878,0.25,16900,2021-01-07
828983.35930825,,420756.53832922777,0.0,0,2021-01-08
819610.27600825,,420756.53832922777,0.0,0,2021-01-11
843414.9320082499,,420756.53832922777,0.0,0,2021-01-12
840141.79180825,,420756.53832922777,0.0,0,2021-01-13
824817.54450825,,420756.53832922777,0.0,0,2021-01-14
822288.2998082499,,420756.53832922777,0.0,0,2021-01-15
831156.0680582501,,420756.53832922777,0.0,0,2021-01-18
819850.6843082501,,420756.53832922777,0.0,0,2021-01-19
824372.8378082501,,420756.53832922777,0.0,0,2021-01-20
838542.2521082502,,420756.53832922777,0.0,0,2021-01-21
838994.4674582501,159915.SZ,423027.9430792278,0.25,33100,2021-01-22
848943.2051582502,159915.SZ,423061.0430792278,0.25,33100,2021-01-25
830854.5911582501,159915.SZ,420082.0430792278,0.25,33100,2021-01-26
832361.9756582502,,419970.71950422775,0.0,0,2021-01-27
811861.54645825,,419970.71950422775,0.0,0,2021-01-28
806284.22380825,,419970.71950422775,0.0,0,2021-01-29
815780.74615825,,419970.71950422775,0.0,0,2021-02-01
827839.82215825,,419970.71950422775,0.0,0,2021-02-02
826935.3914582501,,419970.71950422775,0.0,0,2021-02-03
825277.2685082501,,419970.71950422775,0.0,0,2021-02-04
826483.1761082502,,419970.71950422775,0.0,0,2021-02-05
858138.2506082501,,419970.71950422775,0.0,0,2021-02-09
875473.1723582501,,419970.71950422775,0.0,0,2021-02-10
868991.4190082501,,419970.71950422775,0.0,0,2021-02-18
873815.0494082503,,419970.71950422775,0.0,0,2021-02-19
842612.1902582502,,419970.71950422775,0.0,0,2021-02-22
840351.1135082501,159915.SZ,420206.2945042277,0.25,34900,2021-02-23
818192.56135825,159915.SZ,416541.7945042277,0.25,34900,2021-02-24
825880.22230825,159915.SZ,415634.39450422773,0.25,34900,2021-02-25
803420.19325825,159915.SZ,413400.7945042277,0.25,34900,2021-02-26
816835.9153082501,159915.SZ,416192.7945042277,0.25,34900,2021-03-01
806434.9622582502,159915.SZ,414971.2945042277,0.25,34900,2021-03-02
822262.49950825,159915.SZ,416402.1945042277,0.25,34900,2021-03-03
797089.1783582501,159915.SZ,411202.09450422775,0.25,34900,2021-03-04
793923.67090825,159915.SZ,411934.9945042277,0.25,34900,2021-03-05
765886.3192082501,159915.SZ,407083.89450422773,0.25,34900,2021-03-08
750661.7357582501,159915.SZ,404082.4945042277,0.25,34900,2021-03-09
753827.2432082501,510300.SH,405290.2444197902,0.25,17500,2021-03-10
773272.5032582501,510300.SH,407878.01666979026,0.25,17500,2021-03-11
775232.1031082502,,408121.57318010274,0.0,0,2021-03-12
759856.7812082501,,408121.57318010274,0.0,0,2021-03-15
764831.1500582502,,408121.57318010274,0.0,0,2021-03-16
768298.1344082501,,408121.57318010274,0.0,0,2021-03-17
774327.67240825,510300.SH,408603.6388698828,0.25,17400,2021-03-18
753375.0278582501,510300.SH,405831.19768988277,0.25,17400,2021-03-19
761967.1195082502,510300.SH,406968.09802988276,0.25,17400,2021-03-22
755183.8892582501,510300.SH,406070.5451298828,0.25,17400,2021-03-23
743727.76705825,510300.SH,404554.6780098828,0.25,17400,2021-03-24
743124.8132582501,510300.SH,404474.8955298828,0.25,17400,2021-03-25
758801.6120582502,510300.SH,406549.2400098828,0.25,17400,2021-03-26
760308.99655825,510300.SH,406748.6962098828,0.25,17400,2021-03-29
766941.4883582501,510300.SH,407626.3034898828,0.25,17400,2021-03-30
761364.1657082501,510300.SH,406888.31554988277,0.25,17400,2021-03-31
770709.9496082502,510300.SH,408124.9439898828,0.25,17400,2021-04-01
778096.13365825,510300.SH,409102.2793698828,0.25,17400,2021-04-02
773875.4570582501,510300.SH,408543.80200988275,0.25,17400,2021-04-06
768599.61130825,510300.SH,407845.70530988276,0.25,17400,2021-04-07
770257.7342582501,510300.SH,408065.1071298828,0.25,17400,2021-04-08
759555.3043082502,510300.SH,406648.9681098828,0.25,17400,2021-04-09
746893.27450825,510300.SH,404973.5360298828,0.25,17400,2021-04-12
745838.1053582501,510300.SH,404833.91668988275,0.25,17400,2021-04-13
750058.78195825,510300.SH,405392.3940498828,0.25,17400,2021-04-14
745838.1053582501,510300.SH,404833.91668988275,0.25,17400,2021-04-15
748249.92055825,510300.SH,405153.0466098828,0.25,17400,2021-04-16
767242.9652582501,510300.SH,407666.1947298828,0.25,17400,2021-04-19
766037.0576582501,510300.SH,407506.62976988277,0.25,17400,2021-04-20
767845.91905825,510300.SH,407745.9772098828,0.25,17400,2021-04-21
767242.9652582501,159915.SZ,407968.7982141678,0.25,36000,2021-04-22
774930.6262082501,159915.SZ,409912.7982141678,0.25,36000,2021-04-23
765283.36540825,159915.SZ,408904.7982141678,0.25,36000,2021-04-26
767242.9652582501,159915.SZ,409660.7982141678,0.25,36000,2021-04-27
772971.0263582501,159915.SZ,412000.7982141678,0.25,36000,2021-04-28
779904.99505825,159915.SZ,412108.7982141678,0.25,36000,2021-04-29
773121.7648082501,,411633.3912141678,0.0,0,2021-04-30
763022.2886582501,,411633.3912141678,0.0,0,2021-05-06
753827.2432082501,,411633.3912141678,0.0,0,2021-05-07
753676.5047582501,,411633.3912141678,0.0,0,2021-05-10
757595.7044582502,,411633.3912141678,0.0,0,2021-05-11
762268.59640825,,411633.3912141678,0.0,0,2021-05-12
753977.9816582501,,411633.3912141678,0.0,0,2021-05-13
772971.0263582501,,411633.3912141678,0.0,0,2021-05-14
782166.07180825,159915.SZ,413720.1058391678,0.25,34900,2021-05-17
782467.5487082502,159915.SZ,413057.0058391678,0.25,34900,2021-05-18
780357.2104082501,159915.SZ,413894.6058391678,0.25,34900,2021-05-19
782467.5487082502,159915.SZ,414976.5058391678,0.25,34900,2021-05-20
774176.93395825,159915.SZ,413894.6058391678,0.25,34900,2021-05-21
778397.6105582501,159915.SZ,414732.2058391678,0.25,34900,2021-05-24
803118.7163582501,159915.SZ,417628.90583916777,0.25,34900,2021-05-25
803269.4548082502,159915.SZ,416791.3058391678,0.25,34900,2021-05-26
806133.4853582501,159915.SZ,417594.0058391678,0.25,34900,2021-05-27
803872.4086082501,159915.SZ,417698.7058391678,0.25,34900,2021-05-28
804776.8393082501,159915.SZ,420281.3058391678,0.25,34900,2021-05-31
805982.74690825,159915.SZ,420037.0058391678,0.25,34900,2021-06-01
799500.9935582501,159915.SZ,418117.5058391678,0.25,34900,2021-06-02
793320.71710825,159915.SZ,416930.90583916777,0.25,34900,2021-06-03
798295.08595825,159915.SZ,418396.7058391678,0.25,34900,2021-06-04
797390.6552582501,159915.SZ,417733.6058391678,0.25,34900,2021-06-07
791059.6403582501,159915.SZ,417140.3058391678,0.25,34900,2021-06-08
792265.54795825,159915.SZ,416965.8058391678,0.25,34900,2021-06-09
797390.6552582501,159915.SZ,419722.90583916777,0.25,34900,2021-06-10
790004.4712082502,159915.SZ,420281.3058391678,0.25,34900,2021-06-11
781110.9026582502,159915.SZ,418885.3058391678,0.25,34900,2021-06-15
770408.47270825,159915.SZ,414313.40583916777,0.25,34900,2021-06-16
772066.5956582502,159915.SZ,416547.0058391678,0.25,34900,2021-06-17
772820.2879082502,159915.SZ,418257.1058391678,0.25,34900,2021-06-18
771765.11875825,159915.SZ,419269.2058391678,0.25,34900,2021-06-21
775684.31845825,159915.SZ,419548.40583916777,0.25,34900,2021-06-22
780357.2104082501,159915.SZ,421049.1058391678,0.25,34900,2021-06-23
782316.8102582501,159915.SZ,419548.40583916777,0.25,34900,2021-06-24
794526.6247082499,159915.SZ,421956.5058391678,0.25,34900,2021-06-25
795883.27075825,159915.SZ,424120.3058391678,0.25,34900,2021-06-28
787743.39445825,159915.SZ,423841.1058391678,0.25,34900,2021-06-29
792416.2864082501,159915.SZ,426493.5058391678,0.25,34900,2021-06-30
792114.80950825,159915.SZ,425341.8058391678,0.25,34900,2021-07-01
770860.6880582502,159915.SZ,421398.1058391678,0.25,34900,2021-07-02
771915.8572082501,159915.SZ,422200.8058391678,0.25,34900,2021-07-05
772971.0263582501,159915.SZ,420316.2058391678,0.25,34900,2021-07-06
780960.1642082501,159915.SZ,424120.3058391678,0.25,34900,2021-07-07
774327.67240825,159915.SZ,424713.6058391678,0.25,34900,2021-07-08
770709.9496082502,159915.SZ,424050.5058391678,0.25,34900,2021-07-09
780960.1642082501,159915.SZ,428378.1058391678,0.25,34900,2021-07-12
783371.9794082501,159915.SZ,427819.7058391678,0.25,34900,2021-07-13
774779.8877582502,159915.SZ,426807.6058391678,0.25,34900,2021-07-14
785030.1023582501,159915.SZ,428447.90583916777,0.25,34900,2021-07-15
777342.44140825,159915.SZ,424923.0058391678,0.25,34900,2021-07-16
780658.6873082501,159915.SZ,425690.8058391678,0.25,34900,2021-07-19
778699.0874582501,159915.SZ,425900.2058391678,0.25,34900,2021-07-20
784577.88700825,,426091.35313916777,0.0,0,2021-07-21
785331.5792582501,,426091.35313916777,0.0,0,2021-07-22
777493.1798582501,,426091.35313916777,0.0,0,2021-07-23
751113.9511082502,510500.SH,424261.5009215678,0.25,48400,2021-07-26
725036.1992582502,510500.SH,422267.22248156776,0.25,48400,2021-07-27
726543.5837582501,,421363.32256189774,0.0,0,2021-07-28
739657.8289082501,,421363.32256189774,0.0,0,2021-07-29
734532.72160825,,421363.32256189774,0.0,0,2021-07-30
752772.0740582502,,421363.32256189774,0.0,0,2021-08-02
753073.5509582502,,421363.32256189774,0.0,0,2021-08-03
759706.04275825,,421363.32256189774,0.0,0,2021-08-04
755183.8892582501,,421363.32256189774,0.0,0,2021-08-05
752772.0740582502,159915.SZ,419785.08931189775,0.25,30600,2021-08-06
761062.6888082501,159915.SZ,418622.28931189777,0.25,30600,2021-08-09
769654.7804582502,159915.SZ,419173.08931189775,0.25,30600,2021-08-10
765584.8423082501,159915.SZ,417949.08931189775,0.25,30600,2021-08-11
760761.2119082502,159915.SZ,416541.4893118978,0.25,30600,2021-08-12
756691.27375825,159915.SZ,415592.8893118978,0.25,30600,2021-08-13
756239.0584082501,159915.SZ,414277.08931189775,0.25,30600,2021-08-16
739356.3520082501,159915.SZ,411829.08931189775,0.25,30600,2021-08-17
747345.4898582501,159915.SZ,412869.4893118978,0.25,30600,2021-08-18
742220.3825582501,159915.SZ,413389.6893118978,0.25,30600,2021-08-19
728653.92205825,159915.SZ,411033.4893118978,0.25,30600,2021-08-20
739507.0904582501,159915.SZ,413940.4893118978,0.25,30600,2021-08-23
747345.4898582501,159915.SZ,414858.4893118978,0.25,30600,2021-08-24
749455.8281582501,159915.SZ,415348.08931189775,0.25,30600,2021-08-25
736643.0599082501,159915.SZ,412991.8893118978,0.25,30600,2021-08-26
738602.6597582501,159915.SZ,412808.28931189777,0.25,30600,2021-08-27
735889.3676582502,159915.SZ,412991.8893118978,0.25,30600,2021-08-30
735587.89075825,159915.SZ,411217.08931189775,0.25,30600,2021-08-31
746139.5822582501,159915.SZ,410849.8893118978,0.25,30600,2021-09-01
745536.6284582502,159915.SZ,409381.08931189775,0.25,30600,2021-09-02
741466.6903082501,159915.SZ,408279.4893118978,0.25,30600,2021-09-03
754128.72010825,159915.SZ,411920.8893118978,0.25,30600,2021-09-06
763625.2424582501,159915.SZ,412471.6893118978,0.25,30600,2021-09-07
760459.73500825,159915.SZ,411737.28931189777,0.25,30600,2021-09-08
760158.2581082501,159915.SZ,411829.08931189775,0.25,30600,2021-09-09
767544.4421582501,159915.SZ,412104.4893118978,0.25,30600,2021-09-10
763474.5040082501,159915.SZ,410880.4893118978,0.25,30600,2021-09-13
753525.7663082501,159915.SZ,412257.4893118978,0.25,30600,2021-09-14
745536.6284582502,159915.SZ,411186.4893118978,0.25,30600,2021-09-15
737095.2752582502,159915.SZ,409044.4893118978,0.25,30600,2021-09-16
742974.0748082502,159915.SZ,410941.6893118978,0.25,30600,2021-09-17
737999.70595825,159915.SZ,410054.28931189777,0.25,30600,2021-09-22
742371.1210082502,159915.SZ,410605.08931189775,0.25,30600,2021-09-23
743426.2901582501,159915.SZ,411308.8893118978,0.25,30600,2021-09-24
748249.92055825,159915.SZ,411951.4893118978,0.25,30600,2021-09-27
746893.27450825,159915.SZ,411461.8893118978,0.25,30600,2021-09-28
741918.9056582501,159915.SZ,410513.28931189777,0.25,30600,2021-09-29
744029.24395825,159915.SZ,412502.28931189777,0.25,30600,2021-09-30
754731.67390825,,413072.1607618978,0.0,0,2021-10-08
754580.93545825,,413072.1607618978,0.0,0,2021-10-11
746742.5360582501,,413072.1607618978,0.0,0,2021-10-12
755183.8892582501,,413072.1607618978,0.0,0,2021-10-13
751113.9511082502,159915.SZ,413394.3382618978,0.25,33300,2021-10-14
754731.67390825,159915.SZ,415525.5382618978,0.25,33300,2021-10-15
745988.8438082502,159915.SZ,415392.3382618978,0.25,33300,2021-10-18
753073.5509582502,,415579.3177618978,0.0,0,2021-10-19
750963.2126582501,,415579.3177618978,0.0,0,2021-10-20
754279.4585582501,,415579.3177618978,0.0,0,2021-10-21
759253.8274082501,,415579.3177618978,0.0,0,2021-10-22
761816.3810582501,,415579.3177618978,0.0,0,2021-10-25
759253.8274082501,,415579.3177618978,0.0,0,2021-10-26
749305.0897082501,,415579.3177618978,0.0,0,2021-10-27
746139.5822582501,,415579.3177618978,0.0,0,2021-10-28
750963.2126582501,,415579.3177618978,0.0,0,2021-10-29
748551.39745825,,415579.3177618978,0.0,0,2021-11-01
740712.99805825,,415579.3177618978,0.0,0,2021-11-02
737698.2290582501,,415579.3177618978,0.0,0,2021-11-03
744782.9362082502,,415579.3177618978,0.0,0,2021-11-04
742220.3825582501,,415579.3177618978,0.0,0,2021-11-05
741617.4287582501,,415579.3177618978,0.0,0,2021-11-08
741315.9518582501,,415579.3177618978,0.0,0,2021-11-09
737547.4906082501,159915.SZ,415785.8158618978,0.25,31600,2021-11-10
749606.5666082501,159915.SZ,416670.6158618978,0.25,31600,2021-11-11
749305.0897082501,159915.SZ,416670.6158618978,0.25,31600,2021-11-12
748400.6590082501,159915.SZ,415754.2158618978,0.25,31600,2021-11-15
747797.7052082501,159915.SZ,415343.4158618978,0.25,31600,2021-11-16
747646.96675825,159915.SZ,416449.4158618978,0.25,31600,2021-11-17
741014.4749582502,159915.SZ,415090.6158618978,0.25,31600,2021-11-18
749305.0897082501,159915.SZ,416323.0158618978,0.25,31600,2021-11-19
751264.6895582501,159915.SZ,418851.0158618978,0.25,31600,2021-11-22
751716.9049082501,159915.SZ,418440.2158618978,0.25,31600,2021-11-23
753375.0278582501,159915.SZ,417871.4158618978,0.25,31600,2021-11-24
750510.99730825,159915.SZ,418061.0158618978,0.25,31600,2021-11-25
744179.9824082501,159915.SZ,417934.6158618978,0.25,31600,2021-11-26
743124.8132582501,159915.SZ,418724.6158618978,0.25,31600,2021-11-29
740411.52115825,159915.SZ,418629.8158618978,0.25,31600,2021-11-30
742371.1210082502,159915.SZ,417966.2158618978,0.25,31600,2021-12-01
743878.5055082501,159915.SZ,417650.2158618978,0.25,31600,2021-12-02
750661.7357582501,159915.SZ,418124.2158618978,0.25,31600,2021-12-03
749908.0435082501,159915.SZ,415722.6158618978,0.25,31600,2021-12-06
754128.72010825,159915.SZ,414837.8158618978,0.25,31600,2021-12-07
764981.8885082501,159915.SZ,416354.6158618978,0.25,31600,2021-12-08
777643.9183082501,159915.SZ,417587.0158618978,0.25,31600,2021-12-09
775382.8415582501,159915.SZ,418124.2158618978,0.25,31600,2021-12-10
777342.44140825,159915.SZ,418724.6158618978,0.25,31600,2021-12-13
772669.54945825,159915.SZ,418566.6158618978,0.25,31600,2021-12-14
765735.5807582501,159915.SZ,417650.2158618978,0.25,31600,2021-12-15
769805.51890825,159915.SZ,418377.0158618978,0.25,31600,2021-12-16
758801.6120582502,510500.SH,417423.85398639785,0.25,45000,2021-12-17
747496.2283082502,510500.SH,415796.7124863978,0.25,45000,2021-12-20
750661.7357582501,510500.SH,416566.13598639786,0.25,45000,2021-12-21
751113.9511082502,510500.SH,416994.9949863978,0.25,45000,2021-12-22
756842.01220825,510500.SH,417575.2159863978,0.25,45000,2021-12-23
753375.0278582501,510500.SH,416969.76798639784,0.25,45000,2021-12-24
753977.9816582501,510500.SH,416742.72498639784,0.25,45000,2021-12-27
757897.1813582501,510500.SH,416818.4059863979,0.25,45000,2021-12-28
747797.7052082501,510500.SH,416553.5224863978,0.25,45000,2021-12-29
753224.2894082501,510500.SH,417297.71898639784,0.25,45000,2021-12-30
755033.1508082502,510500.SH,417827.48598639783,0.25,45000,2021-12-31
752319.8587082501,510500.SH,417915.78048639785,0.25,45000,2022-01-04
745235.1515582501,510500.SH,415872.3934863978,0.25,45000,2022-01-05
736793.79835825,510500.SH,415998.5284863978,0.25,45000,2022-01-06
738602.6597582501,510500.SH,415481.3749863978,0.25,45000,2022-01-07
740562.25960825,510500.SH,415493.98848639784,0.25,45000,2022-01-10
733779.0293582501,510500.SH,414901.15398639784,0.25,45000,2022-01-11
741617.4287582501,510500.SH,415594.89648639783,0.25,45000,2022-01-12
729407.6143082501,510500.SH,414459.68148639787,0.25,45000,2022-01-13
