population,signal_date,ts_code,streak,gain_bucket,horizon,target_date,price_date,gross_return,net_return,status
s7_control,2021-06-17,601006.SH,2,le_1_5,5,2021-06-24,2021-06-24,-0.003053435114503733,-0.004553435114503733,valid
s7_control,2021-06-17,601006.SH,2,le_1_5,10,2021-07-01,2021-07-01,0.007633587786259444,0.006133587786259444,valid
s7_control,2021-06-17,601009.SH,2,le_1_5,1,2021-06-18,2021-06-18,-0.018147086914995225,-0.019647086914995227,valid
s7_control,2021-06-17,601009.SH,2,le_1_5,3,2021-06-22,2021-06-22,-0.005730659025787954,-0.007230659025787954,valid
s7_control,2021-06-17,601009.SH,2,le_1_5,5,2021-06-24,2021-06-24,-0.02483285577841443,-0.026332855778414432,valid
s7_control,2021-06-17,601009.SH,2,le_1_5,10,2021-07-01,2021-07-01,0.04775549188156636,0.04625549188156636,valid
s7_control,2021-06-17,601009.SH,3,le_1_5,1,2021-06-18,2021-06-18,-0.018147086914995225,-0.019647086914995227,valid
s7_control,2021-06-17,601009.SH,3,le_1_5,3,2021-06-22,2021-06-22,-0.005730659025787954,-0.007230659025787954,valid
s7_control,2021-06-17,601009.SH,3,le_1_5,5,2021-06-24,2021-06-24,-0.02483285577841443,-0.026332855778414432,valid
s7_control,2021-06-17,601009.SH,3,le_1_5,10,2021-07-01,2021-07-01,0.04775549188156636,0.04625549188156636,valid
s7_control,2021-06-17,601377.SH,2,le_1_5,1,2021-06-18,2021-06-18,0.00940438871473348,0.00790438871473348,valid
s7_control,2021-06-17,601377.SH,2,le_1_5,3,2021-06-22,2021-06-22,-0.011494252873563093,-0.012994252873563093,valid
s7_control,2021-06-17,601377.SH,2,le_1_5,5,2021-06-24,2021-06-24,0.01880877742946696,0.01730877742946696,valid
s7_control,2021-06-17,601377.SH,2,le_1_5,10,2021-07-01,2021-07-01,-0.0543364681295716,-0.055836468129571604,valid
s7_control,2021-06-17,601398.SH,2,le_1_5,1,2021-06-18,2021-06-18,0.0,-0.0015,valid
s7_control,2021-06-17,601398.SH,2,le_1_5,3,2021-06-22,2021-06-22,-0.0038610038610037423,-0.005361003861003742,valid
s7_control,2021-06-17,601398.SH,2,le_1_5,5,2021-06-24,2021-06-24,0.0038610038610038533,0.0023610038610038533,valid
s7_control,2021-06-17,601398.SH,2,le_1_5,10,2021-07-01,2021-07-01,0.015444015444015413,0.013944015444015414,valid
s7_control,2021-06-17,601898.SH,2,le_1_5,1,2021-06-18,2021-06-18,-0.03968253968253965,-0.041182539682539654,valid
s7_control,2021-06-17,601898.SH,2,le_1_5,3,2021-06-22,2021-06-22,-0.030423280423280352,-0.031923280423280354,valid
s7_control,2021-06-17,601898.SH,2,le_1_5,5,2021-06-24,2021-06-24,0.042328042328042326,0.040828042328042324,valid
s7_control,2021-06-17,601898.SH,2,le_1_5,10,2021-07-01,2021-07-01,-0.07010582010582,-0.07160582010582,valid
s7_control,2021-06-17,601901.SH,2,gt_1_5,1,2021-06-18,2021-06-18,0.005096839959225052,0.0035968399592250524,valid
s7_control,2021-06-17,601901.SH,2,gt_1_5,3,2021-06-22,2021-06-22,-0.05504587155963303,-0.05654587155963303,valid
s7_control,2021-06-17,601901.SH,2,gt_1_5,5,2021-06-24,2021-06-24,-0.049949031600407756,-0.05144903160040776,valid
s7_control,2021-06-17,601901.SH,2,gt_1_5,10,2021-07-01,2021-07-01,-0.08766564729867499,-0.08916564729867499,valid
s7_control,2021-06-17,688126.SH,2,gt_1_5,1,2021-06-18,2021-06-18,-0.010617120106171218,-0.012117120106171218,valid
s7_control,2021-06-17,688126.SH,2,gt_1_5,3,2021-06-22,2021-06-22,-0.0056403450564035396,-0.007140345056403539,valid
s7_control,2021-06-17,688126.SH,2,gt_1_5,5,2021-06-24,2021-06-24,-0.04213669542136689,-0.04363669542136689,valid
s7_control,2021-06-17,688126.SH,2,gt_1_5,10,2021-07-01,2021-07-01,-0.07431984074319842,-0.07581984074319842,valid
s7_control,2021-07-01,000001.SZ,2,gt_1_5,1,2021-07-02,2021-07-02,-0.059913793103448354,-0.061413793103448355,valid
s7_control,2021-07-01,000001.SZ,2,gt_1_5,3,2021-07-06,2021-07-06,-0.018103448275862077,-0.01960344827586208,valid
s7_control,2021-07-01,000001.SZ,2,gt_1_5,5,2021-07-08,2021-07-08,-0.07284482758620692,-0.07434482758620692,valid
s7_control,2021-07-01,000001.SZ,2,gt_1_5,10,2021-07-15,2021-07-15,-0.06810344827586212,-0.06960344827586212,valid
s7_control,2021-07-01,000333.SZ,2,gt_1_5,1,2021-07-02,2021-07-02,-0.029219006007646153,-0.030719006007646155,valid
s7_control,2021-07-01,000333.SZ,2,gt_1_5,3,2021-07-06,2021-07-06,-0.06321682140906593,-0.06471682140906593,valid
s7_control,2021-07-01,000333.SZ,2,gt_1_5,5,2021-07-08,2021-07-08,-0.044238121245221196,-0.0457381212452212,valid
s7_control,2021-07-01,000333.SZ,2,gt_1_5,10,2021-07-15,2021-07-15,-0.02826324412889125,-0.029763244128891253,valid
s7_control,2021-07-01,000538.SZ,2,gt_1_5,1,2021-07-02,2021-07-02,-0.03834586466165413,-0.03984586466165413,valid
s7_control,2021-07-01,000538.SZ,2,gt_1_5,3,2021-07-06,2021-07-06,-0.08270676691729328,-0.08420676691729329,valid
s7_control,2021-07-01,000538.SZ,2,gt_1_5,5,2021-07-08,2021-07-08,-0.11528822055137833,-0.11678822055137833,valid
s7_control,2021-07-01,000538.SZ,2,gt_1_5,10,2021-07-15,2021-07-15,-0.11278195488721798,-0.11428195488721798,valid
s7_control,2021-07-01,000568.SZ,2,le_1_5,1,2021-07-02,2021-07-02,-0.039830508474576365,-0.041330508474576366,valid
s7_control,2021-07-01,000568.SZ,2,le_1_5,3,2021-07-06,2021-07-06,-0.04444915254237303,-0.04594915254237303,valid
s7_control,2021-07-01,000568.SZ,2,le_1_5,5,2021-07-08,2021-07-08,-0.06483050847457639,-0.06633050847457639,valid
s7_control,2021-07-01,000568.SZ,2,le_1_5,10,2021-07-15,2021-07-15,-0.03343220338983055,-0.03493220338983055,valid
s7_control,2021-07-01,000596.SZ,2,gt_1_5,1,2021-07-02,2021-07-02,-0.05664255179217359,-0.05814255179217359,valid
s7_control,2021-07-01,000596.SZ,2,gt_1_5,3,2021-07-06,2021-07-06,-0.031157513975665907,-0.03265751397566591,valid
s7_control,2021-07-01,000596.SZ,2,gt_1_5,5,2021-07-08,2021-07-08,-0.03473364024991765,-0.036233640249917654,valid
s7_control,2021-07-01,000596.SZ,2,gt_1_5,10,2021-07-15,2021-07-15,-0.03958401841499504,-0.04108401841499504,valid
s7_control,2021-07-01,000596.SZ,3,gt_1_5,1,2021-07-02,2021-07-02,-0.05664255179217359,-0.05814255179217359,valid
s7_control,2021-07-01,000596.SZ,3,gt_1_5,3,2021-07-06,2021-07-06,-0.031157513975665907,-0.03265751397566591,valid
s7_control,2021-07-01,000596.SZ,3,gt_1_5,5,2021-07-08,2021-07-08,-0.03473364024991765,-0.036233640249917654,valid
s7_control,2021-07-01,000596.SZ,3,gt_1_5,10,2021-07-15,2021-07-15,-0.03958401841499504,-0.04108401841499504,valid
s7_control,2021-07-01,000661.SZ,2,le_1_5,1,2021-07-02,2021-07-02,-0.04223461379595217,-0.04373461379595217,valid
s7_control,2021-07-01,000661.SZ,2,le_1_5,3,2021-07-06,2021-07-06,-0.06918628665840576,-0.07068628665840576,valid
s7_control,2021-07-01,000661.SZ,2,le_1_5,5,2021-07-08,2021-07-08,-0.02387959520859151,-0.02537959520859151,valid
s7_control,2021-07-01,000661.SZ,2,le_1_5,10,2021-07-15,2021-07-15,0.012675547294506373,0.011175547294506373,valid
s7_control,2021-07-01,000799.SZ,2,gt_1_5,1,2021-07-02,2021-07-02,-0.057251908396946605,-0.058751908396946606,valid
s7_control,2021-07-01,000799.SZ,2,gt_1_5,3,2021-07-06,2021-07-06,-0.0416030534351145,-0.0431030534351145,valid
s7_control,2021-07-01,000799.SZ,2,gt_1_5,5,2021-07-08,2021-07-08,-0.019465648854961826,-0.020965648854961827,valid
s7_control,2021-07-01,000799.SZ,2,gt_1_5,10,2021-07-15,2021-07-15,-0.02804891819865407,-0.029548918198654073,valid
s7_control,2021-07-01,000858.SZ,2,le_1_5,1,2021-07-02,2021-07-02,-0.040811535881958516,-0.04231153588195852,valid
s7_control,2021-07-01,000858.SZ,2,le_1_5,3,2021-07-06,2021-07-06,-0.07025486250838364,-0.07175486250838364,valid
s7_control,2021-07-01,000858.SZ,2,le_1_5,5,2021-07-08,2021-07-08,-0.09510395707578811,-0.09660395707578812,valid
s7_control,2021-07-01,000858.SZ,2,le_1_5,10,2021-07-15,2021-07-15,-0.049183887787880076,-0.05068388778788008,valid
s7_control,2021-07-01,000938.SZ,2,le_1_5,1,2021-07-02,2021-07-02,-0.018944519621109657,-0.020444519621109658,valid
s7_control,2021-07-01,000938.SZ,2,le_1_5,3,2021-07-06,2021-07-06,0.03743797925124048,0.03593797925124048,valid
s7_control,2021-07-01,000938.SZ,2,le_1_5,5,2021-07-08,2021-07-08,0.05548037889039237,0.053980378890392366,valid
s7_control,2021-07-01,000938.SZ,2,le_1_5,10,2021-07-15,2021-07-15,0.10464591790708155,0.10314591790708155,valid
s7_control,2021-07-01,002001.SZ,2,le_1_5,1,2021-07-02,2021-07-02,-0.014280738418669503,-0.015780738418669504,valid
s7_control,2021-07-01,002001.SZ,2,le_1_5,3,2021-07-06,2021-07-06,-0.003831417624521105,-0.005331417624521105,valid
s7_control,2021-07-01,002001.SZ,2,le_1_5,5,2021-07-08,2021-07-08,-0.03866248693834906,-0.04016248693834906,valid
s7_control,2021-07-01,002001.SZ,2,le_1_5,10,2021-07-15,2021-07-15,-0.02159526297457337,-0.023095262974573372,valid
s7_control,2021-07-01,002142.SZ,2,gt_1_5,1,2021-07-02,2021-07-02,-0.05395232120451687,-0.055452321204516875,valid
s7_control,2021-07-01,002142.SZ,2,gt_1_5,3,2021-07-06,2021-07-06,-0.04692597239648699,-0.048425972396486994,valid
s7_control,2021-07-01,002142.SZ,2,gt_1_5,5,2021-07-08,2021-07-08,-0.1001254705144291,-0.1016254705144291,valid
s7_control,2021-07-01,002142.SZ,2,gt_1_5,10,2021-07-15,2021-07-15,-0.06505703232502447,-0.06655703232502447,valid
s7_control,2021-07-01,002252.SZ,2,le_1_5,1,2021-07-02,2021-07-02,-0.0066557074035057395,-0.008155707403505739,valid
s7_control,2021-07-01,002252.SZ,2,le_1_5,3,2021-07-06,2021-07-06,-0.029261936284550316,-0.030761936284550317,valid
s7_control,2021-07-01,002252.SZ,2,le_1_5,5,2021-07-08,2021-07-08,-0.042559717979282485,-0.04405971797928249,valid
s7_control,2021-07-01,002252.SZ,2,le_1_5,10,2021-07-15,2021-07-15,0.010631408799646191,0.009131408799646192,valid
s7_control,2021-07-01,002271.SZ,2,le_1_5,1,2021-07-02,2021-07-02,-0.03155996393146976,-0.03305996393146976,valid
s7_control,2021-07-01,002271.SZ,2,le_1_5,3,2021-07-06,2021-07-06,-0.03949504057709652,-0.04099504057709652,valid
s7_control,2021-07-01,002271.SZ,2,le_1_5,5,2021-07-08,2021-07-08,-0.02813345356176733,-0.02963345356176733,valid
s7_control,2021-07-01,002271.SZ,2,le_1_5,10,2021-07-15,2021-07-15,-0.007213706041478862,-0.008713706041478862,valid
s7_control,2021-07-01,002352.SZ,2,le_1_5,1,2021-07-02,2021-07-02,-0.02044418296808359,-0.021944182968083592,valid
s7_control,2021-07-01,002352.SZ,2,le_1_5,3,2021-07-06,2021-07-06,-0.04324165318429174,-0.04474165318429174,valid
s7_control,2021-07-01,002352.SZ,2,le_1_5,5,2021-07-08,2021-07-08,-0.03382850419179295,-0.03532850419179295,valid
s7_control,2021-07-01,002352.SZ,2,le_1_5,10,2021-07-15,2021-07-15,-0.03956464185909703,-0.04106464185909703,valid
s7_control,2021-07-01,002415.SZ,2,le_1_5,1,2021-07-02,2021-07-02,-0.04482652747927551,-0.046326527479275514,valid
s7_control,2021-07-01,002415.SZ,2,le_1_5,3,2021-07-06,2021-07-06,-0.0693890082898373,-0.0708890082898373,valid
s7_control,2021-07-01,002415.SZ,2,le_1_5,5,2021-07-08,2021-07-08,-0.06263432606693276,-0.06413432606693276,valid
s7_control,2021-07-01,002415.SZ,2,le_1_5,10,2021-07-15,2021-07-15,-0.027632790911882088,-0.02913279091188209,valid
s7_control,2021-07-01,002920.SZ,2,gt_1_5,1,2021-07-02,2021-07-02,-0.03101321585903083,-0.03251321585903083,valid
s7_control,2021-07-01,002920.SZ,2,gt_1_5,3,2021-07-06,2021-07-06,0.01541850220264318,0.013918502202643181,valid
s7_control,2021-07-01,002920.SZ,2,gt_1_5,5,2021-07-08,2021-07-08,0.05850220264317185,0.05700220264317185,valid
s7_control,2021-07-01,002920.SZ,2,gt_1_5,10,2021-07-15,2021-07-15,-0.07612334801762122,-0.07762334801762122,valid
s7_control,2021-07-01,002920.SZ,3,gt_1_5,1,2021-07-02,2021-07-02,-0.03101321585903083,-0.03251321585903083,valid
s7_control,2021-07-01,002920.SZ,3,gt_1_5,3,2021-07-06,2021-07-06,0.01541850220264318,0.013918502202643181,valid
s7_control,2021-07-01,002920.SZ,3,gt_1_5,5,2021-07-08,2021-07-08,0.05850220264317185,0.05700220264317185,valid
s7_control,2021-07-01,002920.SZ,3,gt_1_5,10,2021-07-15,2021-07-15,-0.07612334801762122,-0.07762334801762122,valid
s7_control,2021-07-01,002938.SZ,2,gt_1_5,1,2021-07-02,2021-07-02,0.009879253567508295,0.008379253567508295,valid
s7_control,2021-07-01,002938.SZ,2,gt_1_5,3,2021-07-06,2021-07-06,-0.04006586169045023,-0.041565861690450234,valid
s7_control,2021-07-01,002938.SZ,2,gt_1_5,5,2021-07-08,2021-07-08,-0.020581778265642225,-0.022081778265642227,valid
s7_control,2021-07-01,002938.SZ,2,gt_1_5,10,2021-07-15,2021-07-15,0.02497255762897921,0.023472557628979207,valid
s7_control,2021-07-01,300015.SZ,2,le_1_5,1,2021-07-02,2021-07-02,-0.04208754208754206,-0.043587542087542064,valid
s7_control,2021-07-01,300015.SZ,2,le_1_5,3,2021-07-06,2021-07-06,-0.11040965207631881,-0.11190965207631881,valid
s7_control,2021-07-01,300015.SZ,2,le_1_5,5,2021-07-08,2021-07-08,-0.08978675645342327,-0.09128675645342327,valid
s7_control,2021-07-01,300015.SZ,2,le_1_5,10,2021-07-15,2021-07-15,-0.0597643097643098,-0.0612643097643098,valid
s7_control,2021-07-01,300122.SZ,2,gt_1_5,1,2021-07-02,2021-07-02,-0.043904495862541526,-0.04540449586254153,valid
s7_control,2021-07-01,300122.SZ,2,gt_1_5,3,2021-07-06,2021-07-06,-0.09339587835344965,-0.09489587835344965,valid
s7_control,2021-07-01,300122.SZ,2,gt_1_5,5,2021-07-08,2021-07-08,-0.040478574816844914,-0.041978574816844916,valid
s7_control,2021-07-01,300122.SZ,2,gt_1_5,10,2021-07-15,2021-07-15,-0.009118220629315332,-0.010618220629315332,valid
s7_control,2021-07-01,300124.SZ,2,gt_1_5,1,2021-07-02,2021-07-02,-0.05310720475365205,-0.05460720475365205,valid
s7_control,2021-07-01,300124.SZ,2,gt_1_5,3,2021-07-06,2021-07-06,-0.05768754642238172,-0.05918754642238172,valid
s7_control,2021-07-01,300124.SZ,2,gt_1_5,5,2021-07-08,2021-07-08,-0.03206239168110925,-0.03356239168110925,valid
s7_control,2021-07-01,300124.SZ,2,gt_1_5,10,2021-07-15,2021-07-15,-0.06041099282000495,-0.06191099282000495,valid
s7_control,2021-07-01,300124.SZ,3,gt_1_5,1,2021-07-02,2021-07-02,-0.05310720475365205,-0.05460720475365205,valid
s7_control,2021-07-01,300124.SZ,3,gt_1_5,3,2021-07-06,2021-07-06,-0.05768754642238172,-0.05918754642238172,valid
s7_control,2021-07-01,300124.SZ,3,gt_1_5,5,2021-07-08,2021-07-08,-0.03206239168110925,-0.03356239168110925,valid
s7_control,2021-07-01,300124.SZ,3,gt_1_5,10,2021-07-15,2021-07-15,-0.06041099282000495,-0.06191099282000495,valid
s7_control,2021-07-01,300496.SZ,2,le_1_5,1,2021-07-02,2021-07-02,-0.010464895033931443,-0.011964895033931442,valid
s7_control,2021-07-01,300496.SZ,2,le_1_5,3,2021-07-06,2021-07-06,0.009703811758736691,0.008203811758736692,valid
s7_control,2021-07-01,300496.SZ,2,le_1_5,5,2021-07-08,2021-07-08,0.03126783788926235,0.02976783788926235,valid
s7_control,2021-07-01,300496.SZ,2,le_1_5,10,2021-07-15,2021-07-15,-0.08251411175239409,-0.0840141117523941,valid
s7_control,2021-07-01,300759.SZ,2,gt_1_5,1,2021-07-02,2021-07-02,-0.08941605839416067,-0.09091605839416067,valid
s7_control,2021-07-01,300759.SZ,2,gt_1_5,3,2021-07-06,2021-07-06,-0.1627648210788677,-0.1642648210788677,valid
s7_control,2021-07-01,300759.SZ,2,gt_1_5,5,2021-07-08,2021-07-08,-0.13103079935908857,-0.13253079935908857,valid
s7_control,2021-07-01,300759.SZ,2,gt_1_5,10,2021-07-15,2021-07-15,0.038365675627559215,0.03686567562755921,valid
s7_control,2021-07-01,300759.SZ,3,gt_1_5,1,2021-07-02,2021-07-02,-0.08941605839416067,-0.09091605839416067,valid
s7_control,2021-07-01,300759.SZ,3,gt_1_5,3,2021-07-06,2021-07-06,-0.1627648210788677,-0.1642648210788677,valid
s7_control,2021-07-01,300759.SZ,3,gt_1_5,5,2021-07-08,2021-07-08,-0.13103079935908857,-0.13253079935908857,valid
s7_control,2021-07-01,300759.SZ,3,gt_1_5,10,2021-07-15,2021-07-15,0.038365675627559215,0.03686567562755921,valid
s7_control,2021-07-01,600019.SH,2,le_1_5,1,2021-07-02,2021-07-02,-0.01293661060802076,-0.01443661060802076,valid
s7_control,2021-07-01,600019.SH,2,le_1_5,3,2021-07-06,2021-07-06,-0.036222509702457995,-0.037722509702457996,valid
s7_control,2021-07-01,600019.SH,2,le_1_5,5,2021-07-08,2021-07-08,-0.019404915912031084,-0.020904915912031086,valid
s7_control,2021-07-01,600019.SH,2,le_1_5,10,2021-07-15,2021-07-15,0.04139715394566634,0.03989715394566634,valid
s7_control,2021-07-01,600036.SH,2,gt_1_5,1,2021-07-02,2021-07-02,-0.05267857142857135,-0.054178571428571354,valid
s7_control,2021-07-01,600036.SH,2,gt_1_5,3,2021-07-06,2021-07-06,-0.04392857142857132,-0.04542857142857132,valid
s7_control,2021-07-01,600036.SH,2,gt_1_5,5,2021-07-08,2021-07-08,-0.100892857142857,-0.10239285714285701,valid
s7_control,2021-07-01,600036.SH,2,gt_1_5,10,2021-07-15,2021-07-15,-0.06515227978543192,-0.06665227978543192,valid
s7_control,2021-07-01,600085.SH,2,gt_1_5,1,2021-07-02,2021-07-02,-0.038498556304138565,-0.039998556304138566,valid
s7_control,2021-07-01,600085.SH,2,gt_1_5,3,2021-07-06,2021-07-06,-0.12584215591915304,-0.12734215591915304,valid
s7_control,2021-07-01,600085.SH,2,gt_1_5,5,2021-07-08,2021-07-08,-0.1142925890279114,-0.1157925890279114,valid
s7_control,2021-07-01,600085.SH,2,gt_1_5,10,2021-07-15,2021-07-15,-0.13065447545717024,-0.13215447545717024,valid
s7_control,2021-07-01,600143.SH,2,le_1_5,1,2021-07-02,2021-07-02,-0.043292102759276974,-0.044792102759276975,valid
s7_control,2021-07-01,600143.SH,2,le_1_5,3,2021-07-06,2021-07-06,-0.04852521408182686,-0.05002521408182686,valid
s7_control,2021-07-01,600143.SH,2,le_1_5,5,2021-07-08,2021-07-08,-0.056137012369172234,-0.057637012369172236,valid
s7_control,2021-07-01,600143.SH,2,le_1_5,10,2021-07-15,2021-07-15,-0.006660323501427312,-0.008160323501427312,valid
s7_control,2021-07-01,600196.SH,2,gt_1_5,1,2021-07-02,2021-07-02,-0.027027027027027084,-0.028527027027027085,valid
s7_control,2021-07-01,600196.SH,2,gt_1_5,3,2021-07-06,2021-07-06,-0.11486486486486491,-0.11636486486486491,valid
s7_control,2021-07-01,600196.SH,2,gt_1_5,5,2021-07-08,2021-07-08,-0.15135135135135136,-0.15285135135135136,valid
s7_control,2021-07-01,600196.SH,2,gt_1_5,10,2021-07-15,2021-07-15,-0.06662162162162177,-0.06812162162162178,valid
s7_control,2021-07-01,600332.SH,2,gt_1_5,1,2021-07-02,2021-07-02,0.016024739949395572,0.014524739949395573,valid
s7_control,2021-07-01,600332.SH,2,gt_1_5,3,2021-07-06,2021-07-06,-0.04470059038515617,-0.04620059038515617,valid
s7_control,2021-07-01,600332.SH,2,gt_1_5,5,2021-07-08,2021-07-08,-0.07899915659263435,-0.08049915659263435,valid
s7_control,2021-07-01,600332.SH,2,gt_1_5,10,2021-07-15,2021-07-15,-0.09277481023334255,-0.09427481023334255,valid
s7_control,2021-07-01,600332.SH,3,gt_1_5,1,2021-07-02,2021-07-02,0.016024739949395572,0.014524739949395573,valid
s7_control,2021-07-01,600332.SH,3,gt_1_5,3,2021-07-06,2021-07-06,-0.04470059038515617,-0.04620059038515617,valid
s7_control,2021-07-01,600332.SH,3,gt_1_5,5,2021-07-08,2021-07-08,-0.07899915659263435,-0.08049915659263435,valid
s7_control,2021-07-01,600332.SH,3,gt_1_5,10,2021-07-15,2021-07-15,-0.09277481023334255,-0.09427481023334255,valid
s7_control,2021-07-01,600436.SH,2,gt_1_5,1,2021-07-02,2021-07-02,-0.03412326426913126,-0.03562326426913126,valid
s7_control,2021-07-01,600436.SH,2,gt_1_5,3,2021-07-06,2021-07-06,-0.023172280870822015,-0.024672280870822016,valid
s7_control,2021-07-01,600436.SH,2,gt_1_5,5,2021-07-08,2021-07-08,-0.02542818345087372,-0.02692818345087372,valid
s7_control,2021-07-01,600436.SH,2,gt_1_5,10,2021-07-15,2021-07-15,-0.031933067589469455,-0.033433067589469456,valid
s7_control,2021-07-01,600547.SH,2,le_1_5,1,2021-07-02,2021-07-02,-0.010824742268041088,-0.012324742268041087,valid
s7_control,2021-07-01,600547.SH,2,le_1_5,3,2021-07-06,2021-07-06,0.009278350515463885,0.007778350515463885,valid
s7_control,2021-07-01,600547.SH,2,le_1_5,5,2021-07-08,2021-07-08,-0.013402061855669944,-0.014902061855669944,valid
s7_control,2021-07-01,600547.SH,2,le_1_5,10,2021-07-15,2021-07-15,-0.10773195876288655,-0.10923195876288655,valid
s7_control,2021-07-01,600584.SH,2,le_1_5,1,2021-07-02,2021-07-02,0.03990422984836384,0.038404229848363836,valid
s7_control,2021-07-01,600584.SH,2,le_1_5,3,2021-07-06,2021-07-06,0.07475392391593494,0.07325392391593494,valid
s7_control,2021-07-01,600584.SH,2,le_1_5,5,2021-07-08,2021-07-08,0.12662942271880806,0.12512942271880806,valid
s7_control,2021-07-01,600584.SH,2,le_1_5,10,2021-07-15,2021-07-15,0.015163607342378205,0.013663607342378205,valid
s7_control,2021-07-01,600606.SH,2,le_1_5,1,2021-07-02,2021-07-02,-0.009107468123861429,-0.010607468123861428,valid
s7_control,2021-07-01,600606.SH,2,le_1_5,3,2021-07-06,2021-07-06,-0.005464480874316835,-0.0069644808743168345,valid
s7_control,2021-07-01,600606.SH,2,le_1_5,5,2021-07-08,2021-07-08,-0.025500910746812377,-0.02700091074681238,valid
s7_control,2021-07-01,600606.SH,2,le_1_5,10,2021-07-15,2021-07-15,-0.010928961748633892,-0.012428961748633892,valid
s7_control,2021-07-01,600663.SH,2,gt_1_5,1,2021-07-02,2021-07-02,0.02143385070214343,0.01993385070214343,valid
s7_control,2021-07-01,600663.SH,2,gt_1_5,3,2021-07-06,2021-07-06,0.02291204730229124,0.021412047302291237,valid
s7_control,2021-07-01,600663.SH,2,gt_1_5,5,2021-07-08,2021-07-08,0.01773835920177369,0.01623835920177369,valid
s7_control,2021-07-01,600663.SH,2,gt_1_5,10,2021-07-15,2021-07-15,0.16186252771618626,0.16036252771618625,valid
s7_control,2021-07-01,600690.SH,2,gt_1_5,1,2021-07-02,2021-07-02,-0.04567396955068692,-0.04717396955068692,valid
